495 -419.356 65.2053 -354.151
496 -419.093 64.9197 -354.174
497 -418.878 64.6808 -354.198
498 -418.711 64.4899 -354.221
499 -418.592 64.3468 -354.245
500 -418.516 64.2498 -354.267
501 -418.483 64.1959 -354.287
502 -418.486 64.1812 -354.305
503 -418.521 64.2012 -354.32
504 -418.584 64.2509 -354.333
505 -418.669 64.3252 -354.343
506 -418.77 64.4192 -354.351
507 -418.885 64.5281 -354.357
508 -419.009 64.6479 -354.361
509 -419.139 64.775 -354.364
510 -419.271 64.9065 -354.365
511 -419.406 65.0402 -354.365
512 -419.54 65.1745 -354.365
513 -419.673 65.3083 -354.365
514 -419.805 65.4412 -354.364
515 -419.937 65.573 -354.364
516 -420.067 65.7041 -354.363
517 -420.198 65.8348 -354.363
518 -420.329 65.9657 -354.363
519 -420.461 66.097 -354.364
520 -420.593 66.2293 -354.364
521 -420.727 66.3625 -354.364
522 -420.861 66.4967 -354.364
523 -420.996 66.6315 -354.364
524 -421.131 66.7665 -354.364
525 -421.265 66.9015 -354.364
526 -421.4 67.0362 -354.364
527 -421.535 67.1714 -354.364
528 -421.674 67.3086 -354.366
529 -421.821 67.4509 -354.37
530 -421.981 67.6036 -354.378
531 -422.165 67.7745 -354.39
532 -422.383 67.9737 -354.409
533 -422.649 68.2142 -354.435
534 -422.979 68.5105 -354.469
535 -423.387 68.8776 -354.509
536 -423.886 69.3296 -354.556
537 -424.484 69.8771 -354.607
538 -425.183 70.5259 -354.658
